"language","license","rightsHolder","datasetID","institutionCode","accesRights","datasetName","taxonID","scientificName","kingdom","phylum","class","genus","specificEpithet","infraspecificEpithet","taxonRank"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:70eb901f2234d33626e37c63839f559c","Cydia milleniana","Animalia","Arthropoda","Insecta","Cydia","milleniana",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:ac4059c2c90c280c359322b2db254cf6","Cydia pactolana","Animalia","Arthropoda","Insecta","Cydia","pactolana",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:8e00fc91930abda4663c1f2b33f70d1c","Cydia strobilella","Animalia","Arthropoda","Insecta","Cydia","strobilella",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:b0fb1274ee7ba674327750b96716a803","Cylindrodesmus hirsutus","Animalia","Arthropoda","Diplopoda","Cylindrodesmus","hirsutus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:f2e370b98acc3a7430d51eb5a4b28088","Cylindroiulus apenninorum","Animalia","Arthropoda","Diplopoda","Cylindroiulus","apenninorum",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:9934fb7032353092a97a547cfcaa7518","Cylindroiulus britannicus","Animalia","Arthropoda","Diplopoda","Cylindroiulus","britannicus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:30cd942ff61f1fc5c5d61ec1e3afbee1","Cylindroiulus truncorum","Animalia","Arthropoda","Diplopoda","Cylindroiulus","truncorum",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:d56af3d658205894d0fc6c0126067056","Cymodoce truncata","Animalia","Arthropoda","Malacostraca","Cymodoce","truncata",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:fd333156daeac5b46a0735c67602b25d","Cynaeus angustus","Animalia","Arthropoda","Insecta","Cynaeus","angustus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:38f0e3736183be9a91f1978fb4360ff3","Cyphostethus tristriatus","Animalia","Arthropoda","Insecta","Cyphostethus","tristriatus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:ed7659ca99ed476adf549db60f87ce9b","Cyrtogramme melagynalis","Animalia","Arthropoda","Insecta","Cyrtogramme","melagynalis",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:a09aaccab92948cc43dad19b593ab045","Dacne picta","Animalia","Arthropoda","Insecta","Dacne","picta",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:c8eb670d7eb1167af92751373965fb43","Dactylosternum abdominale","Animalia","Arthropoda","Insecta","Dactylosternum","abdominale",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:030773d36076a23905fd5800646651a5","Dactylotrypes longicollis","Animalia","Arthropoda","Insecta","Dactylotrypes","longicollis",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:97e260953582990a40bd314e86d7137b","Dacus ciliatus","Animalia","Arthropoda","Insecta","Dacus","ciliatus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:e00851be0a5225382f9e02590d24e180","Daphnia ambigua","Animalia","Arthropoda","Branchiopoda","Daphnia","ambigua",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:4d90203ec9b0909ca2ca1966b0b3cbb2","Daphnia atkinsoni","Animalia","Arthropoda","Branchiopoda","Daphnia","atkinsoni",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:442e3e7eaad8cb64edba5c174a465e42","Daphnia parvula","Animalia","Arthropoda","Branchiopoda","Daphnia","parvula",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:f034932dc8f9060e9a1bc6c8ad29448d","Dasineura abietiperda","Animalia","Arthropoda","Insecta","Dasineura","abietiperda",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:5f0bc3271fe1806df0e52f12a53d6dcc","Dasineura gibsoni","Animalia","Arthropoda","Insecta","Dasineura","gibsoni",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:9f87ba3686dcd4543c05d081f46e862c","Dasineura gleditchiae","Animalia","Arthropoda","Insecta","Dasineura","gleditchiae",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:705a1dd9ba194d7517e4ed88539dd17e","Dasineura kellneri","Animalia","Arthropoda","Insecta","Dasineura","kellneri",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:8ab2f1ed3fdeeea1fc4ed77d604afeb6","Dasineura oleae","Animalia","Arthropoda","Insecta","Dasineura","oleae",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:46fb087fd45940fecc8243454abf0940","Dasineura oxycoccana","Animalia","Arthropoda","Insecta","Dasineura","oxycoccana",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:09da5315cd595d4928af696683dce38f","Dasineura pyri","Animalia","Arthropoda","Insecta","Dasineura","pyri",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:af51ab5e4d93afe09f24d8b5aaaee9dd","Dasineura rhododendri","Animalia","Arthropoda","Insecta","Dasineura","rhododendri",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:cf2e652eecfa76c16eb1b449542127a2","Dasypogon diadema","Animalia","Arthropoda","Insecta","Dasypogon","diadema",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:ba09275cfb88610d6985b840994ac708","Dasysyrphus friuliensis","Animalia","Arthropoda","Insecta","Dasysyrphus","friuliensis",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:d8cae323113566d7213cefd545459eaf","Delomerista novita","Animalia","Arthropoda","Insecta","Delomerista","novita",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:22459d22ae0fbb5d3098c984e5c8148a","Delottococcus euphorbiae","Animalia","Arthropoda","Insecta","Delottococcus","euphorbiae",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:64a836c1f6d1f128d671361afcd247b7","Delphastus catalinae","Animalia","Arthropoda","Insecta","Delphastus","catalinae",,"species"
