"taxonID","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","source"
"rinse-registry-checklist:taxon:764f886fe8cca59f507837b8143b52e0","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:764f886fe8cca59f507837b8143b52e0","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:764f886fe8cca59f507837b8143b52e0","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:764f886fe8cca59f507837b8143b52e0","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:7651aaeccde99b0ec7809b68eb0940ee","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:7651aaeccde99b0ec7809b68eb0940ee","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:7651aaeccde99b0ec7809b68eb0940ee","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:7651aaeccde99b0ec7809b68eb0940ee","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:765238d8edd0bd139e0358a591e21025","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:765238d8edd0bd139e0358a591e21025","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:765238d8edd0bd139e0358a591e21025","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:765238d8edd0bd139e0358a591e21025","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:765e08f961335bfd8cfe99d4ea54fd2d","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:765e08f961335bfd8cfe99d4ea54fd2d","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:765e08f961335bfd8cfe99d4ea54fd2d","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:765e08f961335bfd8cfe99d4ea54fd2d","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:765e5b1fc4f551f37ae18cff5d6e7a0b","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:765e5b1fc4f551f37ae18cff5d6e7a0b","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:765e5b1fc4f551f37ae18cff5d6e7a0b","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:765e5b1fc4f551f37ae18cff5d6e7a0b","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:765f3c24178ae4582c10fe6e1471e878","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:765f3c24178ae4582c10fe6e1471e878","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:765f3c24178ae4582c10fe6e1471e878","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:765f3c24178ae4582c10fe6e1471e878","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:766cd4971f7c1546c79c67308cd69ed3","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:766cd4971f7c1546c79c67308cd69ed3","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:766cd4971f7c1546c79c67308cd69ed3","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:766cd4971f7c1546c79c67308cd69ed3","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:76767a223510395a41ac16fe21f3a79e","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:76767a223510395a41ac16fe21f3a79e","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:76767a223510395a41ac16fe21f3a79e","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:76767a223510395a41ac16fe21f3a79e","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:768b22247250ab0418b2adfce1c53d05","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:768b22247250ab0418b2adfce1c53d05","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:768b22247250ab0418b2adfce1c53d05","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:768b22247250ab0418b2adfce1c53d05","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:76b590368b095a7a1ee65a7df9e4fd7e","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:76b590368b095a7a1ee65a7df9e4fd7e","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:76b590368b095a7a1ee65a7df9e4fd7e","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:76b590368b095a7a1ee65a7df9e4fd7e","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:76bdb075322261843d8838704e55a47b","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:76bdb075322261843d8838704e55a47b","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:76bdb075322261843d8838704e55a47b","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:76bdb075322261843d8838704e55a47b","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:76c53165031d81809537ee7bd4d3c602","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:76c53165031d81809537ee7bd4d3c602","ISO_3166-2:FR","France","FR","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:76c53165031d81809537ee7bd4d3c602","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:76c53165031d81809537ee7bd4d3c602","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:76dd712a8721c5d3621bb0ec15728494","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:76dd712a8721c5d3621bb0ec15728494","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:76dd712a8721c5d3621bb0ec15728494","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:76dd712a8721c5d3621bb0ec15728494","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:76e32d2d70ef702feda483eb7f26a323","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:76e32d2d70ef702feda483eb7f26a323","ISO_3166-2:FR","France","FR","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:76e32d2d70ef702feda483eb7f26a323","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:76e32d2d70ef702feda483eb7f26a323","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:77046311ac53348930532a81bc10d749","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:77046311ac53348930532a81bc10d749","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:77046311ac53348930532a81bc10d749","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:77046311ac53348930532a81bc10d749","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:770d6815284ded3625a409dccdafb489","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:770d6815284ded3625a409dccdafb489","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:770d6815284ded3625a409dccdafb489","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:770d6815284ded3625a409dccdafb489","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:7714c2266c2833d364f7848012953e74","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:7714c2266c2833d364f7848012953e74","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:7714c2266c2833d364f7848012953e74","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:7714c2266c2833d364f7848012953e74","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:771c53df14387f28c5e6c40a66f13942","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:771c53df14387f28c5e6c40a66f13942","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:771c53df14387f28c5e6c40a66f13942","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:771c53df14387f28c5e6c40a66f13942","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:772d511a5dcd3e39cc2df611cad1429f","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:772d511a5dcd3e39cc2df611cad1429f","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:772d511a5dcd3e39cc2df611cad1429f","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:772d511a5dcd3e39cc2df611cad1429f","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:773142988c519bd6e9978b3c64b51d60","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:773142988c519bd6e9978b3c64b51d60","ISO_3166-2:FR","France","FR","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:773142988c519bd6e9978b3c64b51d60","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:773142988c519bd6e9978b3c64b51d60","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:773ce63be740d7bb17aadc27885ac0fc","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:773ce63be740d7bb17aadc27885ac0fc","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:773ce63be740d7bb17aadc27885ac0fc","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:773ce63be740d7bb17aadc27885ac0fc","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:774dbdf7ad3152a5bacc5efd77d1c8db","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:774dbdf7ad3152a5bacc5efd77d1c8db","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:774dbdf7ad3152a5bacc5efd77d1c8db","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:774dbdf7ad3152a5bacc5efd77d1c8db","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:7755b5f93081ebe3a634118460b3f93d","WGSRPD:GRB","Great Britain","GB","present","doubtful",
"rinse-registry-checklist:taxon:7755b5f93081ebe3a634118460b3f93d","ISO_3166-2:FR","France","FR","present","doubtful",
"rinse-registry-checklist:taxon:7755b5f93081ebe3a634118460b3f93d","ISO_3166-2:BE","Belgium","BE","present","doubtful",
"rinse-registry-checklist:taxon:7755b5f93081ebe3a634118460b3f93d","ISO_3166-2:NL","The Netherlands","NL","present","doubtful",
"rinse-registry-checklist:taxon:77703fbda82d8ce9421fc422f9c361a4","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:77703fbda82d8ce9421fc422f9c361a4","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:77703fbda82d8ce9421fc422f9c361a4","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:77703fbda82d8ce9421fc422f9c361a4","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:7784e81483b053d0087deff53b1c869a","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:7784e81483b053d0087deff53b1c869a","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:7784e81483b053d0087deff53b1c869a","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:7784e81483b053d0087deff53b1c869a","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:778785bba872049e0267132d2900fe3a","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:778785bba872049e0267132d2900fe3a","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:778785bba872049e0267132d2900fe3a","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:778785bba872049e0267132d2900fe3a","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:779adefd701b0fcb3d506471ebf658b7","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:779adefd701b0fcb3d506471ebf658b7","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:779adefd701b0fcb3d506471ebf658b7","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:779adefd701b0fcb3d506471ebf658b7","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:77a1ad59a0cff44790e7af25e6b21d7c","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:77a1ad59a0cff44790e7af25e6b21d7c","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:77a1ad59a0cff44790e7af25e6b21d7c","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:77a1ad59a0cff44790e7af25e6b21d7c","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:77a1e8b5ec4e93a793373af22013c0ee","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:77a1e8b5ec4e93a793373af22013c0ee","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:77a1e8b5ec4e93a793373af22013c0ee","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:77a1e8b5ec4e93a793373af22013c0ee","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:77a62e85ed8cb842ac4b94812d7eda7e","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:77a62e85ed8cb842ac4b94812d7eda7e","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:77a62e85ed8cb842ac4b94812d7eda7e","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:77a62e85ed8cb842ac4b94812d7eda7e","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:77a7168451686210613990aca53622f3","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:77a7168451686210613990aca53622f3","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:77a7168451686210613990aca53622f3","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:77a7168451686210613990aca53622f3","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:77b25c5761a169ba765a2cbee31c4653","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:77b25c5761a169ba765a2cbee31c4653","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:77b25c5761a169ba765a2cbee31c4653","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:77b25c5761a169ba765a2cbee31c4653","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:77d04eb178a847cb052a28c7eee37780","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:77d04eb178a847cb052a28c7eee37780","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:77d04eb178a847cb052a28c7eee37780","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:77d04eb178a847cb052a28c7eee37780","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:77d36a4e16c3ea768e443612d574cc44","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:77d36a4e16c3ea768e443612d574cc44","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:77d36a4e16c3ea768e443612d574cc44","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:77d36a4e16c3ea768e443612d574cc44","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:77d5cae96e1979a5cccd9a15eb4d4394","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:77d5cae96e1979a5cccd9a15eb4d4394","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
